$0;1496076212983357044;1.10;KIEKER-SINGLETON;a6b9179e06cd;1;false;0;NANOSECONDS;1
$1;1496076417625442795;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();BDCC87F80C5CBC95FE9AFF4D99A5F4E5;6081829821787151447;1496076417617364551;1496076417625441784;a6b9179e06cd;2;2
$1;1496076417626558257;HTTP_VetsService.GET;BDCC87F80C5CBC95FE9AFF4D99A5F4E5;6081829821787151447;1496076417616976568;1496076417626542133;a6b9179e06cd;1;1
$1;1496076417796662822;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();33054DDE4B1422026A42A63B209DE652;6081829821787151454;1496076417790854167;1496076417796658007;a6b9179e06cd;4;4
$1;1496076417798494202;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();33054DDE4B1422026A42A63B209DE652;6081829821787151454;1496076417789462090;1496076417798491619;a6b9179e06cd;3;3
$1;1496076417798530016;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();33054DDE4B1422026A42A63B209DE652;6081829821787151454;1496076417789449922;1496076417798528205;a6b9179e06cd;2;2
$1;1496076417799751580;HTTP_VetsService.GET;33054DDE4B1422026A42A63B209DE652;6081829821787151454;1496076417789073247;1496076417799735543;a6b9179e06cd;1;1
$1;1496076417967467898;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();CE38D5459C08421EC87E615FD46F2BCF;6081829821787151461;1496076417962330243;1496076417967462499;a6b9179e06cd;4;4
$1;1496076417968981120;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();CE38D5459C08421EC87E615FD46F2BCF;6081829821787151461;1496076417961080215;1496076417968979157;a6b9179e06cd;3;3
$1;1496076417969015021;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();CE38D5459C08421EC87E615FD46F2BCF;6081829821787151461;1496076417961068443;1496076417969013767;a6b9179e06cd;2;2
$1;1496076417970054757;HTTP_VetsService.GET;CE38D5459C08421EC87E615FD46F2BCF;6081829821787151461;1496076417960717743;1496076417970039826;a6b9179e06cd;1;1
$1;1496076418139646421;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();2BFAEC541CBF3E36DAE3544A79CA18D8;6081829821787151468;1496076418134452424;1496076418139640974;a6b9179e06cd;4;4
$1;1496076418141116994;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();2BFAEC541CBF3E36DAE3544A79CA18D8;6081829821787151468;1496076418133218645;1496076418141114995;a6b9179e06cd;3;3
$1;1496076418141152236;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();2BFAEC541CBF3E36DAE3544A79CA18D8;6081829821787151468;1496076418133206000;1496076418141151029;a6b9179e06cd;2;2
$1;1496076418142301811;HTTP_VetsService.GET;2BFAEC541CBF3E36DAE3544A79CA18D8;6081829821787151468;1496076418132812163;1496076418142285706;a6b9179e06cd;1;1
$1;1496076418296419085;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();56748601A8B02266FE4ACDC265DED2ED;6081829821787151475;1496076418290943266;1496076418296413320;a6b9179e06cd;4;4
$1;1496076418298018211;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();56748601A8B02266FE4ACDC265DED2ED;6081829821787151475;1496076418289455174;1496076418298016159;a6b9179e06cd;3;3
$1;1496076418298051615;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();56748601A8B02266FE4ACDC265DED2ED;6081829821787151475;1496076418289443266;1496076418298050552;a6b9179e06cd;2;2
$1;1496076418299207254;HTTP_VetsService.GET;56748601A8B02266FE4ACDC265DED2ED;6081829821787151475;1496076418289087904;1496076418299192165;a6b9179e06cd;1;1
$1;1496076418483213723;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();0853C6B4D1A6208F7656400CC85BF982;6081829821787151482;1496076418477508147;1496076418483208435;a6b9179e06cd;4;4
$1;1496076418484883895;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();0853C6B4D1A6208F7656400CC85BF982;6081829821787151482;1496076418476182016;1496076418484881398;a6b9179e06cd;3;3
$1;1496076418484918604;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();0853C6B4D1A6208F7656400CC85BF982;6081829821787151482;1496076418476168418;1496076418484917355;a6b9179e06cd;2;2
$1;1496076418486029730;HTTP_VetsService.GET;0853C6B4D1A6208F7656400CC85BF982;6081829821787151482;1496076418475783135;1496076418486013976;a6b9179e06cd;1;1
$1;1496076418671358064;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();6B9A8D3848A55C0333C87B3E76687A43;6081829821787151489;1496076418665632609;1496076418671353224;a6b9179e06cd;4;4
$1;1496076418672993578;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();6B9A8D3848A55C0333C87B3E76687A43;6081829821787151489;1496076418664288778;1496076418672990722;a6b9179e06cd;3;3
$1;1496076418673028514;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();6B9A8D3848A55C0333C87B3E76687A43;6081829821787151489;1496076418664275936;1496076418673027314;a6b9179e06cd;2;2
$1;1496076418674283998;HTTP_VetsService.GET;6B9A8D3848A55C0333C87B3E76687A43;6081829821787151489;1496076418663894955;1496076418674268323;a6b9179e06cd;1;1
$1;1496076418889387700;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();8B145B6D845C5CA382BF7C29BD796A98;6081829821787151496;1496076418884461466;1496076418889382654;a6b9179e06cd;4;4
$1;1496076418890839831;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();8B145B6D845C5CA382BF7C29BD796A98;6081829821787151496;1496076418883264689;1496076418890837689;a6b9179e06cd;3;3
$1;1496076418890869080;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();8B145B6D845C5CA382BF7C29BD796A98;6081829821787151496;1496076418883252012;1496076418890867964;a6b9179e06cd;2;2
$1;1496076418892202486;HTTP_VetsService.GET;8B145B6D845C5CA382BF7C29BD796A98;6081829821787151496;1496076418882815888;1496076418892186434;a6b9179e06cd;1;1
$1;1496076419077619173;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();61E6A327C06F9B117650D38093D24E3B;6081829821787151503;1496076419072082529;1496076419077613736;a6b9179e06cd;4;4
$1;1496076419079342044;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();61E6A327C06F9B117650D38093D24E3B;6081829821787151503;1496076419070772231;1496076419079339681;a6b9179e06cd;3;3
$1;1496076419079373656;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();61E6A327C06F9B117650D38093D24E3B;6081829821787151503;1496076419070759274;1496076419079372318;a6b9179e06cd;2;2
$1;1496076419080639068;HTTP_VetsService.GET;61E6A327C06F9B117650D38093D24E3B;6081829821787151503;1496076419070369166;1496076419080622965;a6b9179e06cd;1;1
$1;1496076419249030616;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();8DCFA722B2D9A8FB31A74401DC1C7B7C;6081829821787151510;1496076419243902135;1496076419249025124;a6b9179e06cd;4;4
$1;1496076419250512442;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();8DCFA722B2D9A8FB31A74401DC1C7B7C;6081829821787151510;1496076419242668993;1496076419250510337;a6b9179e06cd;3;3
$1;1496076419250540601;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();8DCFA722B2D9A8FB31A74401DC1C7B7C;6081829821787151510;1496076419242656760;1496076419250540511;a6b9179e06cd;2;2
$1;1496076419251673483;HTTP_VetsService.GET;8DCFA722B2D9A8FB31A74401DC1C7B7C;6081829821787151510;1496076419242281781;1496076419251657572;a6b9179e06cd;1;1
$1;1496076419436336271;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();FE5E4E138D6F47A13D81E65289913F7A;6081829821787151517;1496076419430737567;1496076419436328994;a6b9179e06cd;4;4
$1;1496076419438085110;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();FE5E4E138D6F47A13D81E65289913F7A;6081829821787151517;1496076419429451293;1496076419438082657;a6b9179e06cd;3;3
$1;1496076419438124158;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();FE5E4E138D6F47A13D81E65289913F7A;6081829821787151517;1496076419429438503;1496076419438122570;a6b9179e06cd;2;2
$1;1496076419440632505;HTTP_VetsService.GET;FE5E4E138D6F47A13D81E65289913F7A;6081829821787151517;1496076419429049319;1496076419440616560;a6b9179e06cd;1;1
$1;1496076419608877377;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();12891FB26F672B32CE8C06930DBFFC43;6081829821787151524;1496076419603368328;1496076419608872207;a6b9179e06cd;4;4
$1;1496076419610397765;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();12891FB26F672B32CE8C06930DBFFC43;6081829821787151524;1496076419601812453;1496076419610395436;a6b9179e06cd;3;3
$1;1496076419610431823;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();12891FB26F672B32CE8C06930DBFFC43;6081829821787151524;1496076419601799904;1496076419610430267;a6b9179e06cd;2;2
$1;1496076419611721241;HTTP_VetsService.GET;12891FB26F672B32CE8C06930DBFFC43;6081829821787151524;1496076419601426316;1496076419611705217;a6b9179e06cd;1;1
$1;1496076419795899932;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();E8899228AE227C7674D58396DEE65A3D;6081829821787151531;1496076419790799007;1496076419795894689;a6b9179e06cd;4;4
$1;1496076419797258874;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();E8899228AE227C7674D58396DEE65A3D;6081829821787151531;1496076419789471011;1496076419797256709;a6b9179e06cd;3;3
$1;1496076419797289897;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();E8899228AE227C7674D58396DEE65A3D;6081829821787151531;1496076419789449663;1496076419797288571;a6b9179e06cd;2;2
$1;1496076419798363887;HTTP_VetsService.GET;E8899228AE227C7674D58396DEE65A3D;6081829821787151531;1496076419789106944;1496076419798350740;a6b9179e06cd;1;1
$1;1496076419968100528;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();D3881548F0538797C511A439B575207C;6081829821787151538;1496076419962909007;1496076419968094952;a6b9179e06cd;4;4
$1;1496076419969555269;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();D3881548F0538797C511A439B575207C;6081829821787151538;1496076419961635473;1496076419969553525;a6b9179e06cd;3;3
$1;1496076419969590030;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();D3881548F0538797C511A439B575207C;6081829821787151538;1496076419961588219;1496076419969588955;a6b9179e06cd;2;2
$1;1496076419970823179;HTTP_VetsService.GET;D3881548F0538797C511A439B575207C;6081829821787151538;1496076419961198228;1496076419970807922;a6b9179e06cd;1;1
$1;1496076420124366175;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();91E6AD98FCD69E8C6A1D1A5DE325039E;6081829821787151545;1496076420118881300;1496076420124360823;a6b9179e06cd;4;4
$1;1496076420125863765;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();91E6AD98FCD69E8C6A1D1A5DE325039E;6081829821787151545;1496076420117459351;1496076420125861754;a6b9179e06cd;3;3
$1;1496076420125894507;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();91E6AD98FCD69E8C6A1D1A5DE325039E;6081829821787151545;1496076420117446874;1496076420125893160;a6b9179e06cd;2;2
$1;1496076420127024793;HTTP_VetsService.GET;91E6AD98FCD69E8C6A1D1A5DE325039E;6081829821787151545;1496076420117077197;1496076420127009087;a6b9179e06cd;1;1
$1;1496076420296374013;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();BEB145FB2B0426E41E4649BD59D63F91;6081829821787151552;1496076420291233870;1496076420296369804;a6b9179e06cd;4;4
$1;1496076420298196195;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();BEB145FB2B0426E41E4649BD59D63F91;6081829821787151552;1496076420289350411;1496076420298191082;a6b9179e06cd;3;3
$1;1496076420298238509;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();BEB145FB2B0426E41E4649BD59D63F91;6081829821787151552;1496076420289338815;1496076420298236769;a6b9179e06cd;2;2
$1;1496076420299508492;HTTP_VetsService.GET;BEB145FB2B0426E41E4649BD59D63F91;6081829821787151552;1496076420288951852;1496076420299491547;a6b9179e06cd;1;1
$1;1496076420468218423;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();7758FD3937225E30A7A4533BC293EF52;6081829821787151559;1496076420462545246;1496076420468213388;a6b9179e06cd;4;4
$1;1496076420469863661;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();7758FD3937225E30A7A4533BC293EF52;6081829821787151559;1496076420461153227;1496076420469861138;a6b9179e06cd;3;3
$1;1496076420469898302;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();7758FD3937225E30A7A4533BC293EF52;6081829821787151559;1496076420461140792;1496076420469896980;a6b9179e06cd;2;2
$1;1496076420471043453;HTTP_VetsService.GET;7758FD3937225E30A7A4533BC293EF52;6081829821787151559;1496076420460756355;1496076420471026640;a6b9179e06cd;1;1
$1;1496076420640411678;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();55AEDF5CB9ADCF32135A8D54D2D2410B;6081829821787151566;1496076420634698874;1496076420640405249;a6b9179e06cd;4;4
$1;1496076420641953088;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();55AEDF5CB9ADCF32135A8D54D2D2410B;6081829821787151566;1496076420633381997;1496076420641951088;a6b9179e06cd;3;3
$1;1496076420641986366;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();55AEDF5CB9ADCF32135A8D54D2D2410B;6081829821787151566;1496076420633369442;1496076420641985502;a6b9179e06cd;2;2
$1;1496076420643309525;HTTP_VetsService.GET;55AEDF5CB9ADCF32135A8D54D2D2410B;6081829821787151566;1496076420632987558;1496076420643291386;a6b9179e06cd;1;1
$1;1496076420812423447;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();9B5F5A59FED8FE60E063C43986D57D16;6081829821787151573;1496076420807339522;1496076420812417880;a6b9179e06cd;4;4
$1;1496076420813928560;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();9B5F5A59FED8FE60E063C43986D57D16;6081829821787151573;1496076420805768345;1496076420813926438;a6b9179e06cd;3;3
$1;1496076420813966904;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();9B5F5A59FED8FE60E063C43986D57D16;6081829821787151573;1496076420805755302;1496076420813965682;a6b9179e06cd;2;2
$1;1496076420815096128;HTTP_VetsService.GET;9B5F5A59FED8FE60E063C43986D57D16;6081829821787151573;1496076420805369199;1496076420815080357;a6b9179e06cd;1;1
$1;1496076420997472077;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();C9F0C7C01BD67C7312E8F8C5F10C10EE;6081829821787151580;1496076420991840536;1496076420997466990;a6b9179e06cd;4;4
$1;1496076420999129974;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();C9F0C7C01BD67C7312E8F8C5F10C10EE;6081829821787151580;1496076420990457389;1496076420999127504;a6b9179e06cd;3;3
$1;1496076420999162076;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();C9F0C7C01BD67C7312E8F8C5F10C10EE;6081829821787151580;1496076420990445790;1496076420999160620;a6b9179e06cd;2;2
$1;1496076421000386505;HTTP_VetsService.GET;C9F0C7C01BD67C7312E8F8C5F10C10EE;6081829821787151580;1496076420990071931;1496076421000370025;a6b9179e06cd;1;1
$1;1496076421168542389;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();0AE3AEE03DC6B122261E3463874E61E7;6081829821787151587;1496076421163686986;1496076421168537072;a6b9179e06cd;4;4
$1;1496076421170033087;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();0AE3AEE03DC6B122261E3463874E61E7;6081829821787151587;1496076421162470781;1496076421170030427;a6b9179e06cd;3;3
$1;1496076421170061370;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();0AE3AEE03DC6B122261E3463874E61E7;6081829821787151587;1496076421162458561;1496076421170059986;a6b9179e06cd;2;2
$1;1496076421171177267;HTTP_VetsService.GET;0AE3AEE03DC6B122261E3463874E61E7;6081829821787151587;1496076421162083770;1496076421171161984;a6b9179e06cd;1;1
$1;1496076421341298710;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();FB3131A1937BC3F866803C9C89C0264F;6081829821787151594;1496076421335722656;1496076421341293338;a6b9179e06cd;4;4
$1;1496076421343157260;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();FB3131A1937BC3F866803C9C89C0264F;6081829821787151594;1496076421334371948;1496076421343151493;a6b9179e06cd;3;3
$1;1496076421343207755;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();FB3131A1937BC3F866803C9C89C0264F;6081829821787151594;1496076421334358739;1496076421343206047;a6b9179e06cd;2;2
$1;1496076421344449511;HTTP_VetsService.GET;FB3131A1937BC3F866803C9C89C0264F;6081829821787151594;1496076421333972460;1496076421344433669;a6b9179e06cd;1;1
$1;1496076421513874088;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();79DDF7BD9E32E91C02818042BE65C396;6081829821787151601;1496076421508337737;1496076421513868496;a6b9179e06cd;4;4
$1;1496076421515690742;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();79DDF7BD9E32E91C02818042BE65C396;6081829821787151601;1496076421507043682;1496076421515688353;a6b9179e06cd;3;3
$1;1496076421515727021;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();79DDF7BD9E32E91C02818042BE65C396;6081829821787151601;1496076421507030941;1496076421515725752;a6b9179e06cd;2;2
$1;1496076421516860997;HTTP_VetsService.GET;79DDF7BD9E32E91C02818042BE65C396;6081829821787151601;1496076421506595028;1496076421516845382;a6b9179e06cd;1;1
$1;1496076421700696187;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();C3D4FCF06BC43E50EB1AF8424170CAA7;6081829821787151608;1496076421695230926;1496076421700690757;a6b9179e06cd;4;4
$1;1496076421702491051;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();C3D4FCF06BC43E50EB1AF8424170CAA7;6081829821787151608;1496076421693960165;1496076421702488654;a6b9179e06cd;3;3
$1;1496076421702526637;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();C3D4FCF06BC43E50EB1AF8424170CAA7;6081829821787151608;1496076421693946738;1496076421702525419;a6b9179e06cd;2;2
$1;1496076421703693400;HTTP_VetsService.GET;C3D4FCF06BC43E50EB1AF8424170CAA7;6081829821787151608;1496076421693561100;1496076421703677636;a6b9179e06cd;1;1
$1;1496076421856384310;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();E77840224E34326D9CC7C7AF21F68B45;6081829821787151615;1496076421851357846;1496076421856379028;a6b9179e06cd;4;4
$1;1496076421857853170;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();E77840224E34326D9CC7C7AF21F68B45;6081829821787151615;1496076421850079997;1496076421857851269;a6b9179e06cd;3;3
$1;1496076421857881070;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();E77840224E34326D9CC7C7AF21F68B45;6081829821787151615;1496076421850068045;1496076421857880021;a6b9179e06cd;2;2
$1;1496076421859029016;HTTP_VetsService.GET;E77840224E34326D9CC7C7AF21F68B45;6081829821787151615;1496076421849714479;1496076421859013508;a6b9179e06cd;1;1
$1;1496076422028488618;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();E3C0D9A45A944AFA043BACC5C6839FA7;6081829821787151622;1496076422023610049;1496076422028483605;a6b9179e06cd;4;4
$1;1496076422029956807;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();E3C0D9A45A944AFA043BACC5C6839FA7;6081829821787151622;1496076422022269613;1496076422029954673;a6b9179e06cd;3;3
$1;1496076422029988340;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();E3C0D9A45A944AFA043BACC5C6839FA7;6081829821787151622;1496076422022258036;1496076422029987272;a6b9179e06cd;2;2
$1;1496076422031137065;HTTP_VetsService.GET;E3C0D9A45A944AFA043BACC5C6839FA7;6081829821787151622;1496076422021917544;1496076422031123893;a6b9179e06cd;1;1
$1;1496076422215202035;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();239B16548F49F0D704D2D5A2D0F1239E;6081829821787151629;1496076422210454016;1496076422215198372;a6b9179e06cd;4;4
$1;1496076422216747126;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();239B16548F49F0D704D2D5A2D0F1239E;6081829821787151629;1496076422209340922;1496076422216745161;a6b9179e06cd;3;3
$1;1496076422216778795;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();239B16548F49F0D704D2D5A2D0F1239E;6081829821787151629;1496076422209332022;1496076422216777711;a6b9179e06cd;2;2
$1;1496076422217585017;HTTP_VetsService.GET;239B16548F49F0D704D2D5A2D0F1239E;6081829821787151629;1496076422209105113;1496076422217574127;a6b9179e06cd;1;1
$1;1496076422388271854;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();0C3F85766D320AD1DE378A638AAF1103;6081829821787151636;1496076422383211528;1496076422388267415;a6b9179e06cd;4;4
$1;1496076422389782156;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();0C3F85766D320AD1DE378A638AAF1103;6081829821787151636;1496076422381861443;1496076422389780138;a6b9179e06cd;3;3
$1;1496076422389814667;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();0C3F85766D320AD1DE378A638AAF1103;6081829821787151636;1496076422381848198;1496076422389813617;a6b9179e06cd;2;2
$1;1496076422390986281;HTTP_VetsService.GET;0C3F85766D320AD1DE378A638AAF1103;6081829821787151636;1496076422381478949;1496076422390970192;a6b9179e06cd;1;1
$1;1496076422559996272;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();9BD9797792EA3802EF7C627C0B2DF22A;6081829821787151643;1496076422554395512;1496076422559990725;a6b9179e06cd;4;4
$1;1496076422561739617;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();9BD9797792EA3802EF7C627C0B2DF22A;6081829821787151643;1496076422553126361;1496076422561737083;a6b9179e06cd;3;3
$1;1496076422561770740;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();9BD9797792EA3802EF7C627C0B2DF22A;6081829821787151643;1496076422553113213;1496076422561769166;a6b9179e06cd;2;2
$1;1496076422563005698;HTTP_VetsService.GET;9BD9797792EA3802EF7C627C0B2DF22A;6081829821787151643;1496076422552721550;1496076422562982533;a6b9179e06cd;1;1
$1;1496076422732035229;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();92BACC27E134F08511A57720A44379AD;6081829821787151650;1496076422726762749;1496076422732029867;a6b9179e06cd;4;4
$1;1496076422733464910;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();92BACC27E134F08511A57720A44379AD;6081829821787151650;1496076422725201431;1496076422733462764;a6b9179e06cd;3;3
$1;1496076422733496269;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();92BACC27E134F08511A57720A44379AD;6081829821787151650;1496076422725189522;1496076422733495038;a6b9179e06cd;2;2
$1;1496076422734621089;HTTP_VetsService.GET;92BACC27E134F08511A57720A44379AD;6081829821787151650;1496076422724808230;1496076422734604537;a6b9179e06cd;1;1
$1;1496076422906635115;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();8B58F8E85943339117D616868B43ECC8;6081829821787151657;1496076422901006882;1496076422906630188;a6b9179e06cd;4;4
$1;1496076422908337806;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();8B58F8E85943339117D616868B43ECC8;6081829821787151657;1496076422899616905;1496076422908335729;a6b9179e06cd;3;3
$1;1496076422908365281;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();8B58F8E85943339117D616868B43ECC8;6081829821787151657;1496076422899604548;1496076422908363779;a6b9179e06cd;2;2
$1;1496076422909584545;HTTP_VetsService.GET;8B58F8E85943339117D616868B43ECC8;6081829821787151657;1496076422899225378;1496076422909567810;a6b9179e06cd;1;1
$1;1496076423092991111;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();826A30FEB9BE0669A8149772FA2789A4;6081829821787151664;1496076423087202806;1496076423092986068;a6b9179e06cd;4;4
$1;1496076423094680746;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();826A30FEB9BE0669A8149772FA2789A4;6081829821787151664;1496076423085636934;1496076423094678283;a6b9179e06cd;3;3
$1;1496076423094714040;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();826A30FEB9BE0669A8149772FA2789A4;6081829821787151664;1496076423085624703;1496076423094712440;a6b9179e06cd;2;2
$1;1496076423096084251;HTTP_VetsService.GET;826A30FEB9BE0669A8149772FA2789A4;6081829821787151664;1496076423085243886;1496076423096067917;a6b9179e06cd;1;1
$1;1496076423279303783;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();09C8A1E7180E690D6698D9372FBC28CC;6081829821787151671;1496076423274121068;1496076423279298300;a6b9179e06cd;4;4
$1;1496076423280982759;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();09C8A1E7180E690D6698D9372FBC28CC;6081829821787151671;1496076423272919314;1496076423280980525;a6b9179e06cd;3;3
$1;1496076423281017523;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();09C8A1E7180E690D6698D9372FBC28CC;6081829821787151671;1496076423272906409;1496076423281014834;a6b9179e06cd;2;2
$1;1496076423282124108;HTTP_VetsService.GET;09C8A1E7180E690D6698D9372FBC28CC;6081829821787151671;1496076423272518859;1496076423282107590;a6b9179e06cd;1;1
