$0;1494946399607628626;1.10;KIEKER-SINGLETON;6eea74558600;1;false;0;NANOSECONDS;1
$1;1494946686304769972;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();CC96FF6CBFAB3670D51BEBA42034DB74;4164281542945805078;1494946686298906044;1494946686304769249;6eea74558600;2;2
$1;1494946686306439047;HTTP_VetsService.GET;CC96FF6CBFAB3670D51BEBA42034DB74;4164281542945805078;1494946686298662516;1494946686306427086;6eea74558600;1;1
$1;1494946686555126945;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();DD77194CA7C02B3DDDF3C4F4C261E419;4164281542945805086;1494946686550064780;1494946686555124714;6eea74558600;4;4
$1;1494946686556229583;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();DD77194CA7C02B3DDDF3C4F4C261E419;4164281542945805086;1494946686548998700;1494946686556228272;6eea74558600;3;3
$1;1494946686556318526;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();DD77194CA7C02B3DDDF3C4F4C261E419;4164281542945805086;1494946686548983867;1494946686556317934;6eea74558600;2;2
$1;1494946686557834909;HTTP_VetsService.GET;DD77194CA7C02B3DDDF3C4F4C261E419;4164281542945805086;1494946686548642593;1494946686557822651;6eea74558600;1;1
$1;1494946686742273968;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();09823695234D8CF661D7556B36C9905E;4164281542945805094;1494946686738605573;1494946686742272017;6eea74558600;4;4
$1;1494946686743386394;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();09823695234D8CF661D7556B36C9905E;4164281542945805094;1494946686737841781;1494946686743384974;6eea74558600;3;3
$1;1494946686743491693;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();09823695234D8CF661D7556B36C9905E;4164281542945805094;1494946686737835142;1494946686743491035;6eea74558600;2;2
$1;1494946686745259595;HTTP_VetsService.GET;09823695234D8CF661D7556B36C9905E;4164281542945805094;1494946686737585113;1494946686745246915;6eea74558600;1;1
$1;1494946686985850889;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();01BA4CAEA7E790DC5796F6F8417A1EF2;4164281542945805102;1494946686980848242;1494946686985848844;6eea74558600;4;4
$1;1494946686987431366;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();01BA4CAEA7E790DC5796F6F8417A1EF2;4164281542945805102;1494946686979847010;1494946686987430143;6eea74558600;3;3
$1;1494946686987572157;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();01BA4CAEA7E790DC5796F6F8417A1EF2;4164281542945805102;1494946686979834611;1494946686987571349;6eea74558600;2;2
$1;1494946686989710462;HTTP_VetsService.GET;01BA4CAEA7E790DC5796F6F8417A1EF2;4164281542945805102;1494946686979540525;1494946686989691940;6eea74558600;1;1
$1;1494946687274643262;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();236EC9CAEFAFC3808EC6DCDB3BBEAD2C;4164281542945805110;1494946687270599482;1494946687274641592;6eea74558600;4;4
$1;1494946687275691920;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();236EC9CAEFAFC3808EC6DCDB3BBEAD2C;4164281542945805110;1494946687269868870;1494946687275690531;6eea74558600;3;3
$1;1494946687275824053;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();236EC9CAEFAFC3808EC6DCDB3BBEAD2C;4164281542945805110;1494946687269862151;1494946687275823236;6eea74558600;2;2
$1;1494946687277828720;HTTP_VetsService.GET;236EC9CAEFAFC3808EC6DCDB3BBEAD2C;4164281542945805110;1494946687269604627;1494946687277815700;6eea74558600;1;1
$1;1494946687599674393;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();1CD708F7A6D4E815C49BFFB35F3F636F;4164281542945805118;1494946687596817919;1494946687599672787;6eea74558600;4;4
$1;1494946687600502834;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();1CD708F7A6D4E815C49BFFB35F3F636F;4164281542945805118;1494946687596280953;1494946687600501653;6eea74558600;3;3
$1;1494946687600560533;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();1CD708F7A6D4E815C49BFFB35F3F636F;4164281542945805118;1494946687596275957;1494946687600560078;6eea74558600;2;2
$1;1494946687602420338;HTTP_VetsService.GET;1CD708F7A6D4E815C49BFFB35F3F636F;4164281542945805118;1494946687596069728;1494946687602408385;6eea74558600;1;1
$1;1494946687817882085;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();368190B4379F79F9E1DE54539AA14FF4;4164281542945805126;1494946687814766054;1494946687817880116;6eea74558600;4;4
$1;1494946687819370451;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();368190B4379F79F9E1DE54539AA14FF4;4164281542945805126;1494946687813040362;1494946687819369023;6eea74558600;3;3
$1;1494946687819589038;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();368190B4379F79F9E1DE54539AA14FF4;4164281542945805126;1494946687813016914;1494946687819588553;6eea74558600;2;2
$1;1494946687820876249;HTTP_VetsService.GET;368190B4379F79F9E1DE54539AA14FF4;4164281542945805126;1494946687812744824;1494946687820865191;6eea74558600;1;1
$1;1494946688013693732;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();46503600A3EED239233EC65DD8E40819;4164281542945805134;1494946688010916842;1494946688013692017;6eea74558600;4;4
$1;1494946688014457772;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();46503600A3EED239233EC65DD8E40819;4164281542945805134;1494946688010416334;1494946688014456777;6eea74558600;3;3
$1;1494946688014586127;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();46503600A3EED239233EC65DD8E40819;4164281542945805134;1494946688010410520;1494946688014585501;6eea74558600;2;2
$1;1494946688015313740;HTTP_VetsService.GET;46503600A3EED239233EC65DD8E40819;4164281542945805134;1494946688010205683;1494946688015300578;6eea74558600;1;1
$1;1494946688236605149;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();34EF201A9A48C4D21DA70AE3AC29D74F;4164281542945805142;1494946688229376160;1494946688236603501;6eea74558600;4;4
$1;1494946688237627419;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();34EF201A9A48C4D21DA70AE3AC29D74F;4164281542945805142;1494946688228846239;1494946688237626303;6eea74558600;3;3
$1;1494946688237749131;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();34EF201A9A48C4D21DA70AE3AC29D74F;4164281542945805142;1494946688228841214;1494946688237748632;6eea74558600;2;2
$1;1494946688245405732;HTTP_VetsService.GET;34EF201A9A48C4D21DA70AE3AC29D74F;4164281542945805142;1494946688228633129;1494946688245391249;6eea74558600;1;1
$1;1494946688563984045;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();8919CB495BCF8BED7CE3B00F8F2146E6;4164281542945805150;1494946688555955604;1494946688563981820;6eea74558600;4;4
$1;1494946688565279579;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();8919CB495BCF8BED7CE3B00F8F2146E6;4164281542945805150;1494946688554587255;1494946688565278032;6eea74558600;3;3
$1;1494946688565378635;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();8919CB495BCF8BED7CE3B00F8F2146E6;4164281542945805150;1494946688554566653;1494946688565377990;6eea74558600;2;2
$1;1494946688567076131;HTTP_VetsService.GET;8919CB495BCF8BED7CE3B00F8F2146E6;4164281542945805150;1494946688554135319;1494946688567054126;6eea74558600;1;1
$1;1494946688792296672;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();0CB02FB5490813B2DF5BCFF3E014D552;4164281542945805158;1494946688786310076;1494946688792294453;6eea74558600;4;4
$1;1494946688793834770;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();0CB02FB5490813B2DF5BCFF3E014D552;4164281542945805158;1494946688785224519;1494946688793833352;6eea74558600;3;3
$1;1494946688793962863;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();0CB02FB5490813B2DF5BCFF3E014D552;4164281542945805158;1494946688785214845;1494946688793962033;6eea74558600;2;2
$1;1494946688796095682;HTTP_VetsService.GET;0CB02FB5490813B2DF5BCFF3E014D552;4164281542945805158;1494946688784856480;1494946688796071241;6eea74558600;1;1
$1;1494946689025997450;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();19E935B9EE52FE1A149E14D57E808593;4164281542945805166;1494946689019431657;1494946689025995098;6eea74558600;4;4
$1;1494946689027859772;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();19E935B9EE52FE1A149E14D57E808593;4164281542945805166;1494946689018181652;1494946689027857629;6eea74558600;3;3
$1;1494946689027994726;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();19E935B9EE52FE1A149E14D57E808593;4164281542945805166;1494946689018171652;1494946689027993874;6eea74558600;2;2
$1;1494946689030206324;HTTP_VetsService.GET;19E935B9EE52FE1A149E14D57E808593;4164281542945805166;1494946689014750861;1494946689030185869;6eea74558600;1;1
$1;1494946689266448411;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();C0677CF9D7F6F08502C89386C0E96AA2;4164281542945805174;1494946689261537203;1494946689266445675;6eea74558600;4;4
$1;1494946689267883095;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();C0677CF9D7F6F08502C89386C0E96AA2;4164281542945805174;1494946689260331704;1494946689267881450;6eea74558600;3;3
$1;1494946689267995256;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();C0677CF9D7F6F08502C89386C0E96AA2;4164281542945805174;1494946689260319679;1494946689267994551;6eea74558600;2;2
$1;1494946689271636771;HTTP_VetsService.GET;C0677CF9D7F6F08502C89386C0E96AA2;4164281542945805174;1494946689259960171;1494946689271616362;6eea74558600;1;1
$1;1494946689506492435;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();F47B6AAE6B6E0335B9198ED05A57235A;4164281542945805182;1494946689500104418;1494946689506489693;6eea74558600;4;4
$1;1494946689508288645;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();F47B6AAE6B6E0335B9198ED05A57235A;4164281542945805182;1494946689498923845;1494946689508286451;6eea74558600;3;3
$1;1494946689508437457;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();F47B6AAE6B6E0335B9198ED05A57235A;4164281542945805182;1494946689498914701;1494946689508436437;6eea74558600;2;2
$1;1494946689510788867;HTTP_VetsService.GET;F47B6AAE6B6E0335B9198ED05A57235A;4164281542945805182;1494946689498571927;1494946689510770714;6eea74558600;1;1
$1;1494946689740873518;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();B063F5F2FBC307BEEB40B585739D61B9;4164281542945805190;1494946689735587013;1494946689740871537;6eea74558600;4;4
$1;1494946689742318344;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();B063F5F2FBC307BEEB40B585739D61B9;4164281542945805190;1494946689734308051;1494946689742316841;6eea74558600;3;3
$1;1494946689742426132;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();B063F5F2FBC307BEEB40B585739D61B9;4164281542945805190;1494946689734292346;1494946689742425381;6eea74558600;2;2
$1;1494946689744524862;HTTP_VetsService.GET;B063F5F2FBC307BEEB40B585739D61B9;4164281542945805190;1494946689733679154;1494946689744506347;6eea74558600;1;1
$1;1494946689962641061;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();57F88A7375F7EF94E1E05ACC4A446F4B;4164281542945805198;1494946689957742500;1494946689962634749;6eea74558600;4;4
$1;1494946689963918379;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();57F88A7375F7EF94E1E05ACC4A446F4B;4164281542945805198;1494946689956675901;1494946689963916990;6eea74558600;3;3
$1;1494946689964033738;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();57F88A7375F7EF94E1E05ACC4A446F4B;4164281542945805198;1494946689956668434;1494946689964033006;6eea74558600;2;2
$1;1494946689965964754;HTTP_VetsService.GET;57F88A7375F7EF94E1E05ACC4A446F4B;4164281542945805198;1494946689956351312;1494946689965950161;6eea74558600;1;1
$1;1494946690201240470;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();5FA0E7BC098FE38567E7D40FFF1D5846;4164281542945805206;1494946690186491041;1494946690201238597;6eea74558600;4;4
$1;1494946690202423838;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();5FA0E7BC098FE38567E7D40FFF1D5846;4164281542945805206;1494946690183182617;1494946690202422430;6eea74558600;3;3
$1;1494946690202562728;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();5FA0E7BC098FE38567E7D40FFF1D5846;4164281542945805206;1494946690183168915;1494946690202561923;6eea74558600;2;2
$1;1494946690204459231;HTTP_VetsService.GET;5FA0E7BC098FE38567E7D40FFF1D5846;4164281542945805206;1494946690182611599;1494946690204446130;6eea74558600;1;1
$1;1494946690476313701;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();123BBCB74F62E8ED55C01382EE81A83B;4164281542945805214;1494946690473441118;1494946690476311991;6eea74558600;4;4
$1;1494946690477038265;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();123BBCB74F62E8ED55C01382EE81A83B;4164281542945805214;1494946690472905613;1494946690477037241;6eea74558600;3;3
$1;1494946690477128897;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();123BBCB74F62E8ED55C01382EE81A83B;4164281542945805214;1494946690472900568;1494946690477128489;6eea74558600;2;2
$1;1494946690480352994;HTTP_VetsService.GET;123BBCB74F62E8ED55C01382EE81A83B;4164281542945805214;1494946690472701669;1494946690480343514;6eea74558600;1;1
$1;1494946690750098436;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();B16DFE551CEA46BA2717EB071C3A06B9;4164281542945805222;1494946690743353689;1494946690750003992;6eea74558600;4;4
$1;1494946690751823692;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();B16DFE551CEA46BA2717EB071C3A06B9;4164281542945805222;1494946690742107910;1494946690751821820;6eea74558600;3;3
$1;1494946690751977420;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();B16DFE551CEA46BA2717EB071C3A06B9;4164281542945805222;1494946690742098222;1494946690751976398;6eea74558600;2;2
$1;1494946690754163684;HTTP_VetsService.GET;B16DFE551CEA46BA2717EB071C3A06B9;4164281542945805222;1494946690741727303;1494946690754140648;6eea74558600;1;1
$1;1494946690965302517;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();238CAD2ED231343BEEB055967544CDC6;4164281542945805230;1494946690959243833;1494946690965300748;6eea74558600;4;4
$1;1494946690966213028;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();238CAD2ED231343BEEB055967544CDC6;4164281542945805230;1494946690957572938;1494946690966211648;6eea74558600;3;3
$1;1494946690966290745;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();238CAD2ED231343BEEB055967544CDC6;4164281542945805230;1494946690957548252;1494946690966290269;6eea74558600;2;2
$1;1494946690967683967;HTTP_VetsService.GET;238CAD2ED231343BEEB055967544CDC6;4164281542945805230;1494946690957123380;1494946690967671992;6eea74558600;1;1
$1;1494946691201681799;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();357EB8660AD34F22B274DCCDB188663A;4164281542945805238;1494946691194159690;1494946691201679357;6eea74558600;4;4
$1;1494946691203746224;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();357EB8660AD34F22B274DCCDB188663A;4164281542945805238;1494946691192815220;1494946691203744375;6eea74558600;3;3
$1;1494946691203906341;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();357EB8660AD34F22B274DCCDB188663A;4164281542945805238;1494946691192804053;1494946691203905279;6eea74558600;2;2
$1;1494946691205942529;HTTP_VetsService.GET;357EB8660AD34F22B274DCCDB188663A;4164281542945805238;1494946691192368908;1494946691205929916;6eea74558600;1;1
$1;1494946691472456707;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();10498899EA890E3AF96F96D7E6ED50DD;4164281542945805246;1494946691466675263;1494946691472454079;6eea74558600;4;4
$1;1494946691474117498;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();10498899EA890E3AF96F96D7E6ED50DD;4164281542945805246;1494946691465559476;1494946691474115653;6eea74558600;3;3
$1;1494946691474238972;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();10498899EA890E3AF96F96D7E6ED50DD;4164281542945805246;1494946691465550240;1494946691474238027;6eea74558600;2;2
$1;1494946691475879694;HTTP_VetsService.GET;10498899EA890E3AF96F96D7E6ED50DD;4164281542945805246;1494946691465159014;1494946691475869236;6eea74558600;1;1
$1;1494946691708914982;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();10D41F478EA77BF848DED071A9CB374A;4164281542945805254;1494946691702702736;1494946691708908222;6eea74558600;4;4
$1;1494946691710934505;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();10D41F478EA77BF848DED071A9CB374A;4164281542945805254;1494946691701531398;1494946691710932861;6eea74558600;3;3
$1;1494946691711212071;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();10D41F478EA77BF848DED071A9CB374A;4164281542945805254;1494946691701467876;1494946691711210958;6eea74558600;2;2
$1;1494946691713874942;HTTP_VetsService.GET;10D41F478EA77BF848DED071A9CB374A;4164281542945805254;1494946691701127799;1494946691713849465;6eea74558600;1;1
$1;1494946691948959276;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();3FD815D8020F9DAECE71457492C4EA93;4164281542945805262;1494946691943352530;1494946691948957051;6eea74558600;4;4
$1;1494946691950649118;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();3FD815D8020F9DAECE71457492C4EA93;4164281542945805262;1494946691942258548;1494946691950647393;6eea74558600;3;3
$1;1494946691950778192;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();3FD815D8020F9DAECE71457492C4EA93;4164281542945805262;1494946691942249803;1494946691950777433;6eea74558600;2;2
$1;1494946691952857333;HTTP_VetsService.GET;3FD815D8020F9DAECE71457492C4EA93;4164281542945805262;1494946691941886602;1494946691952841030;6eea74558600;1;1
$1;1494946692167990817;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();95AE36BDCB8E6EF7F7FF797171BEBD3B;4164281542945805270;1494946692164813493;1494946692167988976;6eea74558600;4;4
$1;1494946692168918268;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();95AE36BDCB8E6EF7F7FF797171BEBD3B;4164281542945805270;1494946692163784919;1494946692168917006;6eea74558600;3;3
$1;1494946692169005721;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();95AE36BDCB8E6EF7F7FF797171BEBD3B;4164281542945805270;1494946692163776031;1494946692169005034;6eea74558600;2;2
$1;1494946692170594356;HTTP_VetsService.GET;95AE36BDCB8E6EF7F7FF797171BEBD3B;4164281542945805270;1494946692163405542;1494946692170581772;6eea74558600;1;1
$1;1494946692431443388;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();6527C60D0D3046AA387ECBA638E286FC;4164281542945805278;1494946692420889462;1494946692431440502;6eea74558600;4;4
$1;1494946692433451894;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();6527C60D0D3046AA387ECBA638E286FC;4164281542945805278;1494946692419341919;1494946692433450372;6eea74558600;3;3
$1;1494946692433612057;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();6527C60D0D3046AA387ECBA638E286FC;4164281542945805278;1494946692419332947;1494946692433611170;6eea74558600;2;2
$1;1494946692435473175;HTTP_VetsService.GET;6527C60D0D3046AA387ECBA638E286FC;4164281542945805278;1494946692418947187;1494946692435456264;6eea74558600;1;1
$1;1494946692661791384;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();3FD2CA9AE19565285A7BE1A3DD49C590;4164281542945805286;1494946692647117476;1494946692661789476;6eea74558600;4;4
$1;1494946692662698277;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();3FD2CA9AE19565285A7BE1A3DD49C590;4164281542945805286;1494946692645805574;1494946692662697305;6eea74558600;3;3
$1;1494946692662775100;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();3FD2CA9AE19565285A7BE1A3DD49C590;4164281542945805286;1494946692645799384;1494946692662774714;6eea74558600;2;2
$1;1494946692664298658;HTTP_VetsService.GET;3FD2CA9AE19565285A7BE1A3DD49C590;4164281542945805286;1494946692643966625;1494946692664287126;6eea74558600;1;1
$1;1494946692921392799;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();8612ACA46333095992B3C7356ECE6461;4164281542945805294;1494946692916253748;1494946692921390505;6eea74558600;4;4
$1;1494946692922866329;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();8612ACA46333095992B3C7356ECE6461;4164281542945805294;1494946692915308062;1494946692922864676;6eea74558600;3;3
$1;1494946692923053321;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();8612ACA46333095992B3C7356ECE6461;4164281542945805294;1494946692915289965;1494946692923051997;6eea74558600;2;2
$1;1494946692928720924;HTTP_VetsService.GET;8612ACA46333095992B3C7356ECE6461;4164281542945805294;1494946692914831023;1494946692928702512;6eea74558600;1;1
$1;1494946693146201989;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();EC1225F50EA06A3AE9E415A915DA8599;4164281542945805302;1494946693141769197;1494946693146200054;6eea74558600;4;4
$1;1494946693147412160;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();EC1225F50EA06A3AE9E415A915DA8599;4164281542945805302;1494946693140895600;1494946693147410892;6eea74558600;3;3
$1;1494946693147530835;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();EC1225F50EA06A3AE9E415A915DA8599;4164281542945805302;1494946693140888172;1494946693147530174;6eea74558600;2;2
$1;1494946693149366818;HTTP_VetsService.GET;EC1225F50EA06A3AE9E415A915DA8599;4164281542945805302;1494946693140376361;1494946693149352594;6eea74558600;1;1
$1;1494946693358077515;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();1ADBF2D3429EF6F6BCC6004A1ED04B21;4164281542945805310;1494946693348667528;1494946693358075480;6eea74558600;4;4
$1;1494946693359433238;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();1ADBF2D3429EF6F6BCC6004A1ED04B21;4164281542945805310;1494946693345853463;1494946693359431659;6eea74558600;3;3
$1;1494946693359723539;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();1ADBF2D3429EF6F6BCC6004A1ED04B21;4164281542945805310;1494946693345846805;1494946693359722544;6eea74558600;2;2
$1;1494946693361632179;HTTP_VetsService.GET;1ADBF2D3429EF6F6BCC6004A1ED04B21;4164281542945805310;1494946693345590981;1494946693361610008;6eea74558600;1;1
$1;1494946693593113851;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();865AFF36CC1920645C78769E313BCF2A;4164281542945805318;1494946693584459093;1494946693593110961;6eea74558600;4;4
$1;1494946693594355748;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();865AFF36CC1920645C78769E313BCF2A;4164281542945805318;1494946693583551069;1494946693594354318;6eea74558600;3;3
$1;1494946693594364382;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();865AFF36CC1920645C78769E313BCF2A;4164281542945805318;1494946693583541616;1494946693594364026;6eea74558600;2;2
$1;1494946693600204424;HTTP_VetsService.GET;865AFF36CC1920645C78769E313BCF2A;4164281542945805318;1494946693583224658;1494946693600177677;6eea74558600;1;1
$1;1494946693844062022;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();5147F5F6F964440E8809DA25837362CF;4164281542945805326;1494946693837326719;1494946693844059244;6eea74558600;4;4
$1;1494946693845617088;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();5147F5F6F964440E8809DA25837362CF;4164281542945805326;1494946693836116673;1494946693845615957;6eea74558600;3;3
$1;1494946693845698047;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();5147F5F6F964440E8809DA25837362CF;4164281542945805326;1494946693836107307;1494946693845697552;6eea74558600;2;2
$1;1494946693847142351;HTTP_VetsService.GET;5147F5F6F964440E8809DA25837362CF;4164281542945805326;1494946693835626647;1494946693847128191;6eea74558600;1;1
$1;1494946694061204543;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();CC3F4B95CD4632FD3925E3645C35D8BD;4164281542945805334;1494946694056634180;1494946694061202098;6eea74558600;4;4
$1;1494946694062390688;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();CC3F4B95CD4632FD3925E3645C35D8BD;4164281542945805334;1494946694055785696;1494946694062389237;6eea74558600;3;3
$1;1494946694062512596;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();CC3F4B95CD4632FD3925E3645C35D8BD;4164281542945805334;1494946694055778677;1494946694062511840;6eea74558600;2;2
$1;1494946694064513787;HTTP_VetsService.GET;CC3F4B95CD4632FD3925E3645C35D8BD;4164281542945805334;1494946694055536718;1494946694064477269;6eea74558600;1;1
$1;1494946694321301730;public abstract java.util.Collection org.springframework.samples.petclinic.vets.domain.model.vet.VetRepository.findAll();7EDDD40764BDBC37A3921CF873F8690E;4164281542945805342;1494946694308453203;1494946694321298798;6eea74558600;4;4
$1;1494946694323109318;public java.util.Collection org.springframework.samples.petclinic.vets.application.VetService.findVets();7EDDD40764BDBC37A3921CF873F8690E;4164281542945805342;1494946694306639447;1494946694323107649;6eea74558600;3;3
$1;1494946694323220551;public java.util.Collection org.springframework.samples.petclinic.vets.web.boundary.VetResource.showResourcesVetList();7EDDD40764BDBC37A3921CF873F8690E;4164281542945805342;1494946694306630257;1494946694323219570;6eea74558600;2;2
$1;1494946694327472087;HTTP_VetsService.GET;7EDDD40764BDBC37A3921CF873F8690E;4164281542945805342;1494946694306276314;1494946694327458610;6eea74558600;1;1
